Date,Sub Category ID,Plant ID,Vendor ID,Material ID,Defect Type ID,Material Type ID,Defect ID,Defect Qty,Downtime min
1/18/2014 0:00,5,7,9,80,3,1,2,1402,15
1/18/2014 0:00,5,7,9,945,3,1,3,1471,60
1/18/2014 0:00,5,7,9,945,3,1,5,2136,5
1/18/2014 0:00,5,7,9,945,3,1,1,10680,20
1/18/2014 0:00,2,13,27,1027,3,1,13,1869,60
1/18/2014 0:00,2,2,153,1009,4,10,76,17800,0
1/18/2014 0:00,2,2,153,1010,4,10,57,40050,0
1/17/2014 0:00,4,5,4,54,4,10,25,0,60
1/17/2014 0:00,2,2,59,747,3,8,168,17,56
1/17/2014 0:00,4,18,4,60,3,10,46,50853,0
1/17/2014 0:00,2,2,153,1011,1,10,109,106800,0
1/17/2014 0:00,2,2,153,1010,1,10,109,160200,0
1/17/2014 0:00,2,2,59,1034,1,8,25,1,0
1/17/2014 0:00,2,2,107,1014,1,10,178,0,0
1/16/2014 0:00,2,13,23,1016,3,14,236,890,119
1/16/2014 0:00,5,6,9,921,3,1,3,107,48
1/16/2014 0:00,4,22,72,1021,1,9,69,21,0
1/16/2014 0:00,5,7,181,1007,4,9,25,49,0
1/16/2014 0:00,4,5,4,54,4,10,45,0,0
1/16/2014 0:00,4,5,4,54,1,10,40,0,0
1/16/2014 0:00,4,5,24,901,1,9,41,0,0
1/15/2014 0:00,2,20,2,1030,3,4,29,0,120
1/15/2014 0:00,2,20,2,1029,3,4,237,0,60
1/15/2014 0:00,2,20,2,343,3,4,29,0,60
1/15/2014 0:00,2,20,2,343,3,5,27,0,30
1/15/2014 0:00,2,20,2,343,3,4,165,47,90
1/15/2014 0:00,2,20,2,1029,3,4,29,517,600
1/15/2014 0:00,2,20,2,343,3,4,165,1602,60
1/15/2014 0:00,5,14,55,786,3,3,67,44500,60
1/15/2014 0:00,6,10,58,276,3,9,64,4266,480
1/15/2014 0:00,2,13,107,947,3,10,47,200144,85
1/15/2014 0:00,2,20,62,1031,3,1,12,290,120
1/15/2014 0:00,2,13,27,413,3,1,13,623,25
1/15/2014 0:00,2,20,156,1032,1,9,25,41,0
1/15/2014 0:00,1,1,16,939,4,3,63,2537,0
1/15/2014 0:00,1,1,16,939,4,3,63,3382,0
1/15/2014 0:00,2,13,19,157,4,14,114,48,0
1/15/2014 0:00,2,20,23,1017,1,14,157,3,0
1/15/2014 0:00,2,13,182,1018,1,14,114,1,0
1/15/2014 0:00,2,20,2,1029,1,4,28,0,0
1/15/2014 0:00,2,20,2,1028,1,6,25,0,0
1/15/2014 0:00,4,12,96,466,4,9,71,0,0
1/15/2014 0:00,3,4,151,369,1,9,69,0,0
1/15/2014 0:00,4,5,184,1035,1,9,78,0,0
1/14/2014 0:00,2,3,2,968,3,4,27,45,15
1/14/2014 0:00,2,3,2,648,3,6,29,534,20
1/14/2014 0:00,2,3,2,247,3,4,27,534,15
1/14/2014 0:00,4,5,4,54,3,10,47,39,23
1/14/2014 0:00,5,14,55,1015,3,3,67,27368,30
1/14/2014 0:00,2,3,1,456,3,1,3,89,45
1/14/2014 0:00,6,10,62,235,3,1,4,2670,40
1/14/2014 0:00,2,2,81,330,1,7,151,1,0
1/14/2014 0:00,3,4,166,1033,1,9,156,0,0
1/14/2014 0:00,4,12,31,1022,1,9,69,0,0
1/14/2014 0:00,4,5,155,1024,1,9,78,0,0
1/13/2014 0:00,2,3,1,881,3,1,3,1068,20
1/13/2014 0:00,6,10,62,997,3,1,5,3471,120
1/13/2014 0:00,2,13,27,1026,3,1,11,445,81
1/13/2014 0:00,4,5,24,174,4,9,25,107,0
1/13/2014 0:00,4,5,183,1025,4,9,70,312,0
1/13/2014 0:00,4,21,56,227,4,9,146,1981,0
1/13/2014 0:00,3,4,108,1020,4,9,69,20,0
1/13/2014 0:00,1,1,16,806,4,3,161,1958,0
1/11/2014 0:00,6,10,16,1000,4,3,93,21627,30
1/11/2014 0:00,2,11,1,27,3,1,3,0,120
1/11/2014 0:00,2,11,1,977,3,1,18,801,50
1/11/2014 0:00,2,11,27,937,3,1,25,1602,30
1/10/2014 0:00,2,3,2,979,3,6,29,13231,507
1/10/2014 0:00,2,3,2,979,3,6,29,32040,507
1/10/2014 0:00,2,3,1,336,3,1,3,534,20
1/10/2014 0:00,2,3,1,32,3,1,5,1068,20
1/10/2014 0:00,6,10,62,997,3,1,5,18690,540
1/10/2014 0:00,4,21,69,990,4,9,41,114,0
1/10/2014 0:00,6,10,69,879,1,9,141,1191,0
1/9/2014 0:00,5,7,9,579,3,1,2,1869,20
1/9/2014 0:00,5,7,9,982,3,1,1,2136,30
1/9/2014 0:00,5,7,9,982,3,1,2,2136,30
1/9/2014 0:00,5,7,9,945,3,1,5,12816,60
1/9/2014 0:00,2,20,4,984,1,10,77,1,0
1/9/2014 0:00,4,5,14,599,1,6,30,0,0
1/8/2014 0:00,4,22,20,992,3,3,90,101104,999
1/8/2014 0:00,4,5,155,875,1,9,170,2848,0
1/8/2014 0:00,2,2,1,290,1,1,23,8715,0
1/8/2014 0:00,4,5,178,994,4,9,69,0,0
1/8/2014 0:00,4,5,42,251,4,9,69,0,0
1/7/2014 0:00,2,20,64,1004,3,4,25,123265,45
1/7/2014 0:00,2,20,62,998,3,1,11,89,40
1/7/2014 0:00,2,20,62,628,3,1,6,156,30
1/7/2014 0:00,4,5,26,176,4,9,25,49,0
1/7/2014 0:00,2,20,179,1005,1,9,235,1,0
1/7/2014 0:00,2,20,86,1001,1,9,141,98,0
1/7/2014 0:00,2,20,62,663,1,1,11,1816,0
1/7/2014 0:00,2,20,62,999,1,1,25,5607,0
1/7/2014 0:00,2,20,64,995,4,6,232,6,0
1/7/2014 0:00,2,20,47,1003,4,4,89,7209,0
1/7/2014 0:00,2,20,47,1002,1,4,232,534,0
1/7/2014 0:00,4,5,4,54,4,10,25,0,0
1/6/2014 0:00,4,5,4,54,3,10,4,1145,64
1/6/2014 0:00,5,6,52,942,3,10,158,149520,150
1/6/2014 0:00,2,11,47,978,3,4,29,25632,30
1/6/2014 0:00,5,7,9,92,3,1,5,1869,60
1/6/2014 0:00,5,7,9,78,3,1,5,5340,45
1/6/2014 0:00,5,6,9,75,3,1,2,89,45
1/6/2014 0:00,4,21,77,989,1,9,78,912,0
1/6/2014 0:00,4,21,13,996,4,1,6,216,0
1/6/2014 0:00,2,16,2,980,4,6,232,1068,0
1/6/2014 0:00,2,16,2,981,1,6,28,22250,0
1/6/2014 0:00,4,18,11,785,4,10,150,35600,0
1/6/2014 0:00,4,18,20,991,4,5,86,534,0
1/6/2014 0:00,3,4,180,1006,1,9,172,0,0
1/6/2014 0:00,3,4,32,987,1,9,172,0,0
1/6/2014 0:00,3,4,25,866,1,9,172,0,0
1/6/2014 0:00,3,4,160,846,1,9,172,0,0
1/6/2014 0:00,3,4,80,746,1,9,146,0,0
1/6/2014 0:00,3,4,80,746,1,9,146,0,0
1/6/2014 0:00,4,21,56,227,1,9,146,0,0
1/6/2014 0:00,3,4,25,985,1,9,78,0,0
1/6/2014 0:00,3,4,176,983,1,9,78,0,0
1/6/2014 0:00,3,4,156,801,1,9,78,0,0
1/5/2014 0:00,4,5,96,466,1,9,9,2724,0
1/5/2014 0:00,4,5,7,70,1,9,69,0,0
1/3/2014 0:00,5,14,16,148,3,3,93,25179,30
1/3/2014 0:00,5,14,60,970,3,1,12,14,10
1/3/2014 0:00,1,1,102,446,4,17,185,129,0
1/3/2014 0:00,1,1,101,441,4,17,184,313,0
1/2/2014 0:00,4,5,4,54,3,10,54,25,23
1/2/2014 0:00,5,6,52,967,3,10,60,3560,25
1/2/2014 0:00,5,6,52,966,3,10,150,262016,80
1/2/2014 0:00,2,3,1,6,3,1,3,18,15
1/2/2014 0:00,5,6,9,96,3,1,5,75,15
1/2/2014 0:00,4,5,175,973,1,9,25,15862,0
1/2/2014 0:00,4,5,175,974,1,9,25,17097,0
1/2/2014 0:00,4,5,14,840,4,6,202,9,0
1/2/2014 0:00,4,12,4,60,1,10,46,305117,0
1/2/2014 0:00,4,12,20,161,4,5,30,2,0
1/2/2014 0:00,5,6,34,965,4,11,25,9,0
1/2/2014 0:00,4,12,20,972,1,5,86,8544,0
1/1/2014 0:00,3,4,174,971,3,9,146,2820,300
1/1/2014 0:00,2,11,1,576,3,1,12,134,45
1/1/2014 0:00,2,11,27,976,3,1,3,178,30
1/1/2014 0:00,5,6,139,969,1,9,141,356,0
1/1/2014 0:00,2,11,2,968,1,4,27,534,0
1/1/2014 0:00,2,11,2,51,1,4,27,534,0
1/1/2014 0:00,4,5,4,54,4,10,44,0,0
1/1/2014 0:00,4,5,14,975,1,5,109,0,0
12/31/2013 0:00,2,3,2,961,3,6,29,1602,30
12/31/2013 0:00,5,14,16,148,3,3,93,7120,30
12/31/2013 0:00,5,14,16,148,3,3,67,8758,15
12/31/2013 0:00,5,14,16,148,3,3,67,26273,15
12/31/2013 0:00,2,3,18,964,3,14,34,45,20
12/31/2013 0:00,2,3,1,456,3,1,2,1068,60
12/31/2013 0:00,5,7,9,945,3,1,5,500,60
12/31/2013 0:00,5,7,9,79,3,1,12,1602,20
12/31/2013 0:00,5,7,9,92,3,1,12,1869,15
12/31/2013 0:00,5,7,9,962,1,1,15,2136,0
12/31/2013 0:00,4,18,96,963,1,9,78,0,0
12/27/2013 0:00,2,13,4,949,3,10,54,89,5
12/27/2013 0:00,2,13,27,179,3,1,13,445,15
12/27/2013 0:00,4,5,85,363,1,9,170,12638,0
12/27/2013 0:00,3,4,124,605,1,9,69,7519,0
12/27/2013 0:00,6,10,173,959,1,9,69,808,0
12/27/2013 0:00,6,10,173,959,4,9,69,808,0
12/27/2013 0:00,2,13,19,157,4,14,116,2670,0
12/27/2013 0:00,2,13,23,953,1,14,115,0,0
12/26/2013 0:00,4,5,4,54,3,10,45,0,60
12/26/2013 0:00,4,8,45,459,3,3,161,7076,15
12/26/2013 0:00,2,20,62,663,3,1,11,979,20
12/26/2013 0:00,3,4,80,746,1,9,146,0,0
12/25/2013 0:00,5,6,52,942,3,10,50,5340,25
12/25/2013 0:00,5,6,52,941,3,10,154,10680,10
12/25/2013 0:00,2,13,107,947,3,10,46,16679,35
12/25/2013 0:00,2,20,47,958,1,1,89,7327,0
12/25/2013 0:00,2,13,107,947,4,10,150,33358,0
12/25/2013 0:00,2,20,150,960,4,4,28,1,0
12/25/2013 0:00,2,20,4,948,4,10,109,1,0
12/25/2013 0:00,3,4,80,946,1,9,146,0,0
12/25/2013 0:00,3,4,80,746,1,9,146,0,0
12/25/2013 0:00,4,5,57,228,1,9,69,0,0
12/24/2013 0:00,4,5,4,54,3,10,51,2,44
12/24/2013 0:00,2,16,1,12,3,1,3,27,30
12/24/2013 0:00,4,8,12,683,3,1,11,625,15
12/24/2013 0:00,3,4,108,950,4,9,64,3164,0
12/24/2013 0:00,1,1,16,850,4,3,90,846,0
12/24/2013 0:00,1,1,16,939,4,3,90,1691,0
12/24/2013 0:00,2,20,59,740,4,8,118,1,0
12/24/2013 0:00,4,5,32,185,1,9,64,0,0
12/24/2013 0:00,4,5,32,185,1,9,64,0,0
12/24/2013 0:00,4,5,32,185,1,9,64,0,0
12/24/2013 0:00,4,5,57,228,1,9,69,0,0
12/24/2013 0:00,4,5,57,228,1,9,69,0,0
12/24/2013 0:00,4,5,57,228,1,9,69,0,0
12/24/2013 0:00,4,5,57,228,1,9,69,0,0
12/24/2013 0:00,4,5,57,228,1,9,69,0,0
12/23/2013 0:00,2,11,2,943,3,6,29,41012,60
12/23/2013 0:00,2,11,47,940,3,6,28,1068,30
12/23/2013 0:00,4,5,56,954,3,9,234,4450,330
12/23/2013 0:00,2,16,47,213,3,6,29,12460,25
12/23/2013 0:00,2,16,1,344,3,1,3,107,30
12/23/2013 0:00,2,11,1,12,3,1,7,401,60
12/23/2013 0:00,5,7,9,944,3,1,22,1602,20
12/23/2013 0:00,5,7,9,92,3,1,5,1869,30
12/23/2013 0:00,5,7,9,744,3,1,13,2136,30
12/23/2013 0:00,5,7,9,945,3,1,5,10680,180
12/23/2013 0:00,6,10,62,957,1,1,15,4379,0
12/23/2013 0:00,4,5,14,956,1,6,29,45,0
12/23/2013 0:00,4,5,14,540,1,5,87,23,0
12/23/2013 0:00,2,11,2,676,1,6,29,534,0
12/23/2013 0:00,2,11,107,864,1,10,42,22250,0
12/23/2013 0:00,4,18,20,955,4,5,109,14952,0
12/22/2013 0:00,2,13,4,790,3,10,46,13350,38
12/22/2013 0:00,2,13,83,952,1,9,25,35387,0
12/21/2013 0:00,2,13,4,789,3,10,154,4450,15
12/21/2013 0:00,4,12,72,465,3,9,69,23,27
12/20/2013 0:00,2,3,1,11,3,1,3,89,60
12/20/2013 0:00,3,4,1,260,3,1,2,499,15
12/20/2013 0:00,3,4,169,928,1,9,41,356,0
12/20/2013 0:00,3,4,169,929,1,9,41,9399,0
12/20/2013 0:00,5,7,167,915,1,9,146,49,0
12/20/2013 0:00,6,10,62,910,1,1,3,20025,0
12/19/2013 0:00,5,6,70,898,3,8,123,513,30
12/19/2013 0:00,5,6,70,930,3,8,118,27101,60
12/19/2013 0:00,4,8,45,919,3,3,161,60654,60
12/19/2013 0:00,5,6,9,921,3,1,3,45,30
12/19/2013 0:00,5,6,9,922,3,1,3,56,15
12/19/2013 0:00,5,6,9,923,3,1,13,75,25
12/19/2013 0:00,5,6,9,925,3,1,2,103,39
12/19/2013 0:00,4,5,56,935,1,9,25,2448,0
12/19/2013 0:00,4,12,172,934,1,9,146,18672,0
12/19/2013 0:00,5,6,9,924,4,1,12,89,0
12/19/2013 0:00,3,4,1,917,1,1,11,1360,0
12/19/2013 0:00,3,4,1,918,1,1,12,2329,0
12/19/2013 0:00,3,4,170,306,1,10,69,0,0
12/19/2013 0:00,3,4,108,932,1,9,141,0,0
12/19/2013 0:00,3,4,156,931,1,9,141,0,0
12/18/2013 0:00,2,3,1,26,3,1,3,534,45
12/18/2013 0:00,4,5,57,228,1,9,41,1763,0
12/18/2013 0:00,4,12,171,933,1,9,227,14386,0
12/18/2013 0:00,4,12,171,933,1,9,146,14386,0
12/18/2013 0:00,4,12,171,934,1,9,227,18033,0
12/18/2013 0:00,6,10,168,916,1,9,141,1707,0
12/18/2013 0:00,4,5,14,936,1,1,4,84,0
12/18/2013 0:00,4,5,4,54,4,10,25,0,0
12/17/2013 0:00,5,9,52,927,3,10,58,26700,180
12/17/2013 0:00,5,9,52,926,3,10,58,26700,180
12/17/2013 0:00,6,10,25,938,1,9,34,1010,0
12/16/2013 0:00,2,3,2,265,3,4,29,10253,157
12/16/2013 0:00,2,3,1,456,3,2,48,178,30
12/16/2013 0:00,2,3,1,456,3,1,5,45,63
12/16/2013 0:00,2,3,1,881,3,1,12,534,25
12/16/2013 0:00,2,11,27,937,3,1,11,0,72
12/16/2013 0:00,4,5,8,618,4,9,25,45,0
12/16/2013 0:00,4,5,26,176,4,9,25,45,0
12/16/2013 0:00,4,5,8,618,4,9,25,89,0
12/16/2013 0:00,2,13,129,865,4,9,9,6408,0
12/16/2013 0:00,1,1,1,884,4,1,3,1424,0
12/16/2013 0:00,2,3,2,247,1,4,28,5340,0
12/16/2013 0:00,2,3,2,265,1,6,29,17943,0
12/16/2013 0:00,4,5,4,54,4,10,25,4,0
12/16/2013 0:00,1,1,101,920,4,17,184,1715,0
12/16/2013 0:00,2,11,47,809,4,6,29,18263,0
12/16/2013 0:00,2,11,79,719,1,3,177,0,0
12/16/2013 0:00,2,11,1,12,1,1,3,0,0
12/13/2013 0:00,6,10,62,910,3,1,3,801,30
12/13/2013 0:00,4,5,14,905,1,5,30,0,0
12/13/2013 0:00,4,5,14,903,4,5,30,0,0
12/13/2013 0:00,4,5,57,228,1,9,69,0,0
12/13/2013 0:00,4,5,57,228,1,9,69,0,0
12/13/2013 0:00,4,5,57,228,1,9,69,0,0
12/12/2013 0:00,2,16,1,885,3,1,3,23,90
12/12/2013 0:00,6,10,62,910,3,1,3,1291,120
12/12/2013 0:00,4,5,57,228,1,9,69,7784,0
12/12/2013 0:00,4,18,42,208,1,9,70,1869,0
12/12/2013 0:00,4,5,14,621,1,5,25,2,0
12/12/2013 0:00,4,5,14,621,1,5,25,2,0
12/12/2013 0:00,4,5,14,906,4,5,186,18,0
12/12/2013 0:00,4,5,4,54,1,10,46,0,0
12/12/2013 0:00,4,5,14,904,1,5,109,0,0
12/12/2013 0:00,4,5,57,228,1,9,69,0,0
12/11/2013 0:00,5,7,23,895,3,14,151,3701,10
12/11/2013 0:00,5,7,22,891,3,8,124,8010,50
12/11/2013 0:00,5,7,23,895,3,14,151,38876,20
12/11/2013 0:00,5,6,70,898,3,8,58,513,30
12/11/2013 0:00,2,16,79,894,3,3,117,45,150
12/11/2013 0:00,4,23,20,908,3,3,117,194376,420
12/11/2013 0:00,5,7,9,82,3,1,12,623,20
12/11/2013 0:00,5,6,9,889,3,1,3,51,25
12/11/2013 0:00,3,4,165,899,1,9,141,1246,0
12/11/2013 0:00,2,20,62,911,1,1,3,2848,0
12/11/2013 0:00,1,1,1,884,4,1,11,1068,0
12/11/2013 0:00,5,6,34,811,4,11,211,144625,0
12/11/2013 0:00,5,6,70,897,1,8,58,312,0
12/11/2013 0:00,5,6,34,707,1,8,37,43860,0
12/11/2013 0:00,4,5,85,363,1,9,156,0,0
12/10/2013 0:00,4,5,24,901,4,9,64,18,0
12/10/2013 0:00,6,10,58,284,1,9,89,561,0
12/10/2013 0:00,1,1,16,850,4,3,90,14861,0
12/9/2013 0:00,2,11,21,887,3,8,25,0,42
12/9/2013 0:00,3,4,11,118,1,2,76,0,21
12/9/2013 0:00,2,3,2,892,3,4,29,23,15
12/9/2013 0:00,2,3,2,47,3,7,33,27,25
12/9/2013 0:00,5,14,16,148,3,3,93,22989,25
12/9/2013 0:00,5,14,55,346,3,3,67,111660,35
12/9/2013 0:00,5,6,52,890,3,10,109,5816,35
12/9/2013 0:00,2,11,79,718,3,3,25,18156,30
12/9/2013 0:00,2,11,107,864,3,10,76,66750,60
12/9/2013 0:00,4,8,36,193,3,2,136,328772,40
12/9/2013 0:00,4,5,84,902,1,9,109,570,0
12/9/2013 0:00,5,14,164,893,1,9,217,40050,0
12/9/2013 0:00,5,14,164,893,1,9,64,40050,0
12/9/2013 0:00,4,18,13,253,4,1,13,223,0
12/9/2013 0:00,2,3,1,914,1,1,2,178,0
12/9/2013 0:00,4,5,14,907,4,6,25,72535,0
12/9/2013 0:00,2,3,2,265,1,4,29,42720,0
12/9/2013 0:00,2,11,4,900,1,2,42,11125,0
12/9/2013 0:00,4,5,4,896,1,10,77,191,0
12/9/2013 0:00,2,3,47,886,1,4,232,534,0
12/8/2013 0:00,5,14,9,549,3,1,17,979,30
12/8/2013 0:00,2,13,27,909,1,1,13,1763,0
12/8/2013 0:00,2,13,27,413,1,1,15,3738,0
12/8/2013 0:00,2,13,59,888,4,8,36,56070,0
12/8/2013 0:00,2,13,150,758,1,4,29,392,0
12/7/2013 0:00,2,13,129,865,1,9,38,0,0
12/6/2013 0:00,5,7,52,854,3,10,109,4806,20
12/6/2013 0:00,2,3,1,26,3,1,3,32,60
12/6/2013 0:00,2,3,1,15,3,1,3,300,15
12/6/2013 0:00,5,6,9,855,3,1,17,89,30
12/6/2013 0:00,5,6,9,857,3,1,23,134,30
12/6/2013 0:00,4,8,12,127,3,1,11,1106,20
12/6/2013 0:00,4,12,57,873,1,9,146,1733,0
12/6/2013 0:00,4,8,12,127,4,1,11,1394,0
12/6/2013 0:00,2,13,27,601,1,1,75,6230,0
12/6/2013 0:00,4,5,14,876,1,6,186,25,0
12/6/2013 0:00,4,8,12,870,1,2,178,1207,0
12/6/2013 0:00,5,7,22,858,1,8,123,10013,0
12/6/2013 0:00,4,5,4,54,4,10,25,0,0
12/6/2013 0:00,2,13,2,50,1,8,37,0,0
12/6/2013 0:00,2,13,2,50,1,8,37,0,0
12/6/2013 0:00,2,13,2,50,1,8,37,0,0
12/6/2013 0:00,2,13,2,50,1,8,37,0,0
12/6/2013 0:00,2,13,2,50,1,8,37,0,0
12/6/2013 0:00,2,13,2,50,1,8,37,0,0
12/6/2013 0:00,2,13,2,50,1,8,37,0,0
12/5/2013 0:00,4,5,4,54,3,2,46,0,15
12/5/2013 0:00,2,13,4,615,3,10,209,4173,15
12/5/2013 0:00,6,10,11,773,3,10,44,7120,30
12/5/2013 0:00,3,4,25,868,4,9,34,421,0
12/5/2013 0:00,6,10,3,880,1,9,141,9993,0
12/5/2013 0:00,3,4,98,423,1,2,181,13012,0
12/5/2013 0:00,1,1,16,350,4,3,90,579,0
12/5/2013 0:00,4,18,4,60,4,2,54,38168,0
12/5/2013 0:00,4,23,130,557,1,9,201,0,0
12/4/2013 0:00,3,4,4,861,3,10,77,27,2
12/4/2013 0:00,4,5,5,656,1,9,64,1469,0
12/4/2013 0:00,4,22,162,863,1,9,141,102,0
12/4/2013 0:00,6,10,69,879,1,9,141,707,0
12/4/2013 0:00,3,4,1,852,1,1,17,1919,0
12/4/2013 0:00,3,4,4,262,1,10,77,45,0
12/4/2013 0:00,3,4,17,608,1,13,98,0,0
12/4/2013 0:00,3,4,17,152,1,13,100,0,0
12/4/2013 0:00,3,4,17,152,1,13,100,0,0
12/4/2013 0:00,3,4,17,152,1,13,95,0,0
12/4/2013 0:00,3,4,17,150,1,13,95,0,0
12/4/2013 0:00,3,4,4,860,1,10,44,0,0
12/4/2013 0:00,3,4,4,859,1,10,57,0,0
12/4/2013 0:00,3,4,160,883,1,9,78,0,0
12/4/2013 0:00,3,4,160,882,1,9,78,0,0
12/4/2013 0:00,3,4,156,877,1,9,78,0,0
12/4/2013 0:00,3,4,163,869,1,9,78,0,0
12/4/2013 0:00,3,4,25,867,1,9,78,0,0
12/4/2013 0:00,3,4,25,866,1,9,78,0,0
12/4/2013 0:00,3,4,114,853,1,9,78,0,0
12/4/2013 0:00,3,4,44,849,1,9,78,0,0
12/4/2013 0:00,3,4,156,801,1,9,78,0,0
12/3/2013 0:00,4,5,4,54,4,10,45,0,15
12/3/2013 0:00,2,3,1,15,3,1,7,401,150
12/3/2013 0:00,5,6,9,640,3,1,17,58,30
12/3/2013 0:00,5,6,9,856,3,1,17,89,40
12/3/2013 0:00,1,1,16,850,4,3,90,2791,0
12/3/2013 0:00,2,3,2,45,1,4,28,178,0
12/3/2013 0:00,2,3,2,862,1,4,29,534,0
12/3/2013 0:00,2,3,2,520,1,6,86,12176,0
12/3/2013 0:00,4,5,4,54,4,2,50,19,0
12/3/2013 0:00,2,13,150,758,4,4,34,196,0
12/3/2013 0:00,3,4,117,871,1,9,141,0,0
12/2/2013 0:00,2,11,107,864,1,2,42,5563,0
12/2/2013 0:00,4,12,4,60,1,2,42,16951,0
12/2/2013 0:00,4,5,155,875,1,19,231,2848,0
12/2/2013 0:00,4,12,90,874,1,4,216,1,0
12/2/2013 0:00,4,5,4,54,4,2,51,0,0
12/2/2013 0:00,4,18,95,872,1,9,78,0,0
11/30/2013 0:00,2,13,4,789,3,10,209,1113,4
11/30/2013 0:00,2,13,27,601,4,1,13,5919,0
11/29/2013 0:00,5,7,53,823,3,10,182,11214,20
11/29/2013 0:00,5,6,52,812,3,10,182,23,25
11/29/2013 0:00,5,6,70,829,3,8,163,6542,60
11/29/2013 0:00,4,5,14,571,3,6,89,1,32
11/29/2013 0:00,4,5,14,762,3,6,82,3,22
11/29/2013 0:00,2,16,1,456,3,1,4,27,60
11/29/2013 0:00,5,6,9,816,3,1,4,54,20
11/29/2013 0:00,5,6,9,96,3,1,4,75,15
11/29/2013 0:00,5,6,9,817,3,1,3,134,15
11/29/2013 0:00,5,6,9,818,3,1,5,201,45
11/29/2013 0:00,4,5,57,228,1,9,69,5845,0
11/29/2013 0:00,4,21,158,842,1,9,78,1780,0
11/29/2013 0:00,4,21,92,836,1,9,78,1780,0
11/29/2013 0:00,4,21,92,836,1,9,78,1780,0
11/29/2013 0:00,4,21,77,834,1,9,78,2393,0
11/29/2013 0:00,4,21,157,832,1,9,78,4918,0
11/29/2013 0:00,4,21,92,836,1,9,78,5340,0
11/29/2013 0:00,4,21,157,832,1,9,78,7187,0
11/29/2013 0:00,4,21,143,808,1,9,78,9570,0
11/29/2013 0:00,4,21,83,831,1,9,159,13706,0
11/29/2013 0:00,4,21,77,835,1,9,78,24152,0
11/29/2013 0:00,4,21,77,834,1,9,78,34974,0
11/29/2013 0:00,5,6,9,819,4,1,4,392,0
11/29/2013 0:00,1,1,1,807,1,1,3,2136,0
11/29/2013 0:00,4,5,14,837,1,6,228,2,0
11/29/2013 0:00,4,5,14,841,1,6,230,890,0
11/29/2013 0:00,1,1,102,446,4,17,185,113,0
11/28/2013 0:00,5,6,4,827,3,10,182,5722,15
11/28/2013 0:00,5,6,4,827,3,2,178,17166,5
11/28/2013 0:00,5,6,34,631,3,11,213,45,40
11/28/2013 0:00,5,6,34,707,3,4,216,67,27
11/28/2013 0:00,5,6,52,813,3,10,182,9345,10
11/28/2013 0:00,6,10,62,803,3,1,3,34314,480
11/28/2013 0:00,4,5,57,228,1,9,69,18210,0
11/28/2013 0:00,4,5,14,838,4,6,186,4,0
11/28/2013 0:00,4,5,14,841,4,6,32,890,0
11/28/2013 0:00,2,3,2,49,1,4,29,45,0
11/28/2013 0:00,5,6,4,826,4,2,51,3115,0
11/28/2013 0:00,5,6,52,714,4,10,109,4005,0
11/28/2013 0:00,5,6,34,811,4,11,211,2,0
11/27/2013 0:00,2,3,2,676,3,4,29,356,30
11/27/2013 0:00,5,6,4,825,3,2,51,89,30
11/27/2013 0:00,2,16,47,809,3,6,81,9078,60
11/27/2013 0:00,2,16,47,809,3,6,81,25810,120
11/27/2013 0:00,2,16,47,809,3,6,81,48683,84
11/27/2013 0:00,2,16,47,809,3,6,81,56337,32
11/27/2013 0:00,6,10,11,476,3,10,189,92115,113
11/27/2013 0:00,2,3,1,25,3,1,11,67,20
11/27/2013 0:00,5,14,9,820,3,1,5,23,30
11/27/2013 0:00,5,14,9,821,3,1,23,245,10
11/27/2013 0:00,2,16,28,824,1,9,134,2,0
11/27/2013 0:00,1,1,1,807,1,1,3,89,0
11/27/2013 0:00,1,1,16,145,4,3,91,1335,0
11/27/2013 0:00,1,1,16,806,4,3,90,1469,0
11/27/2013 0:00,2,2,46,607,4,8,207,18,0
11/26/2013 0:00,4,5,4,54,3,2,51,0,29
11/26/2013 0:00,2,3,2,265,3,4,29,178,45
11/26/2013 0:00,6,10,11,844,3,2,60,1115,10
11/26/2013 0:00,2,3,1,845,3,1,11,89,20
11/26/2013 0:00,4,5,42,833,4,9,69,27,0
11/26/2013 0:00,4,5,14,839,4,6,186,8,0
11/26/2013 0:00,4,5,14,599,4,6,86,45,0
11/26/2013 0:00,3,4,11,308,1,2,50,4232,0
11/26/2013 0:00,3,4,161,848,1,9,78,0,0
11/26/2013 0:00,3,4,160,847,1,9,78,0,0
11/26/2013 0:00,3,4,160,846,1,9,78,0,0
11/25/2013 0:00,5,7,21,810,3,8,122,19580,60
11/25/2013 0:00,2,16,1,24,3,1,23,0,300
11/25/2013 0:00,2,16,1,575,3,1,9,45,60
11/25/2013 0:00,5,7,9,822,3,1,3,134,10
11/25/2013 0:00,5,7,9,581,3,1,5,2136,10
11/25/2013 0:00,4,5,14,840,1,9,229,8,0
11/25/2013 0:00,2,16,1,575,1,1,17,67,0
11/25/2013 0:00,2,16,1,7,1,1,4,534,0
11/25/2013 0:00,3,4,17,152,1,13,104,2037,0
11/25/2013 0:00,3,4,17,150,1,13,98,5810,0
11/25/2013 0:00,5,7,23,828,4,14,105,2564,0
11/23/2013 0:00,6,10,58,239,4,9,64,5406,0
11/22/2013 0:00,2,13,4,790,3,2,46,2225,15
11/22/2013 0:00,2,13,27,179,3,1,75,2670,15
